Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem estabeleceu a dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual o nome oficial da dinastia Yuan em chinês?,大元 (Dà Yuán),2.5,4.61384,1.0,0.833,2.0,2.50045,1.0,0.000
Qual clã do imperador mongol Kublai Khan pertencia?,Borjigin,3.33333,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual dinastia chinesa precedeu a dinastia Yuan?,Dinastia Song,2.0,4.25402,0.85714,0.000,0.5,1.85566,1.0,0.000
Em que ano a dinastia Yuan foi oficialmente proclamada?,1271,2.1,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual batalha marcou o fim da dinastia Song do Sul?,Batalha de Yamen,2.18182,4.82961,1.0,0.429,0.66667,2.50045,1.0,0.333
Qual foi a primeira etnia não-Han a governar toda a China?,Mongol,2.58333,5.30531,0.81818,0.167,0.0,1.0,1.0,0.000
Onde os governantes Genghisid se retiraram após a derrota?,Planalto Mongol,1.9,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Qual sistema de escrita alguns Yuan emperors usaram?,'Phags-pa,1.88889,4.37319,1.0,0.400,0.5,1.0,1.0,0.000
Qual título Kublai Khan reivindicou além de Imperador da China?,Grande Khan,2.36364,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
