Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem foi uma líder importante dos Huguenots?,Jeanne d'Albret,2.125,4.10211,1.0,0.500,1.5,2.50045,1.0,0.333
Qual edicto concedeu autonomia religiosa aos Huguenots?,Edicto de Nantes,2.875,4.10211,1.0,0.000,0.66667,2.50045,1.0,0.333
Qual era a população estimada dos Huguenots em 1572?,Até 10% da população,2.6,4.61384,1.0,0.400,1.2,3.43523,1.0,0.500
Qual foi a forma de perseguição sob Luís XIV?,Dragonnades,2.1,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual edicto revogou os direitos protestantes na França?,Edicto de Fontainebleau,2.11111,4.37319,1.0,0.000,0.66667,2.50045,1.0,0.333
Qual evento marcou o fim das Guerras de Religião Francesas?,Edicto de Nantes,1.90909,4.82961,1.0,0.429,0.66667,2.50045,1.0,0.333
Quem foi o futuro rei que liderou os Huguenots?,Henri IV,1.8,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Qual foi o impacto da perseguição dos Huguenots?,Exodo de população qualificada,2.33333,4.37319,1.0,0.250,0.75,3.01273,1.0,0.333
Quando foi o fim oficial da perseguição aos protestantes?,Edicto de Versailles,2.1,4.61384,1.0,0.800,0.66667,2.50045,1.0,0.333
Qual foi a consequência do Edicto de Fontainebleau?,Forçados a converter ou fugir,1.77778,4.37319,1.0,0.200,0.8,3.43523,1.0,0.333
