Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
qual a organização que atua na área de consultoria farmacêutica?,american society of consultant pharmacists,1.72727,4.82961,1.0,0.400,2.0,3.43523,1.0,0.000
qual revista está associada à disciplina de farmácia?,journal of pharmacy and bioallied sciences,1.77778,4.37319,1.0,0.600,2.5,3.79304,1.0,0.000
qual modelo de página wiki é usado pela farmácia?,template:pharmacy,2.1,4.61384,1.0,0.667,1.0,1.85566,1.0,0.000
qual empresa pertence à indústria farmacêutica?,big b drugs,1.71429,3.79304,1.0,0.500,1.0,2.50045,1.0,0.333
qual profissional atua na área farmacêutica?,chinedum peace babalola,2.0,3.79304,1.0,0.500,1.0,2.50045,1.0,0.000
qual serviço é oferecido pelo shoprite nos Estados Unidos?,pharmacy,2.4,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
qual entidade está associada à química medicinal?,category:medicinal chemistry,2.125,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
qual país tem um hospital que fornece produtos farmacêuticos?,india,1.8,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
qual template de página wiki é utilizado pela farmácia?,template:health care,2.1,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
qual organização atua na educação farmacêutica?,american pharmacists association,1.85714,3.79304,1.0,0.500,1.0,2.50045,1.0,0.000
