Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem fundou a dinastia Yuan?,Kublai Khan  ,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Em qual ano foi fundada a dinastia Yuan?,1271  ,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi o período de duração da dinastia Yuan?,de 1271 a 1368  ,2.0,4.61384,1.0,0.400,0.75,3.01273,1.0,0.000
Qual foi o nome official da dinastia Yuan?,Great Yuan  ,2.33333,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Onde estava a capital da dinastia Yuan localizada?,Shangdu  ,2.33333,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Quem foi o的第一个皇帝 da dinastia Yuan?,Kublai Khan  ,1.85714,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Em qual ano Kublai Khan declarou formalmente a dinastia Yuan?,1271  ,2.09091,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
Qual foi um dos principais conflitos envolvidos com a dinastia Yuan?,Conflito com os khans mongólicos  ,2.16667,5.02467,1.0,0.000,0.8,3.43523,1.0,0.000
O nome chinês da dinastia Yuan é equivalente a qual nome imerício?,\u00E9s Great Khan  ,2.30769,5.32781,0.91667,0.375,1.0,2.50045,1.0,0.000
Quem foi o fundador da dinastia Yuan aside de Kublai Khan?,Genghis Khan,2.5,5.02467,1.0,0.125,0.5,1.85566,1.0,0.000
