Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
      name,         // Nome do estabelecimento,0.0,1.0,1.0,0.000,2.0,2.50045,1.0,0.500
      color,        // Cor da pão (assimilhante),0.0,1.0,1.0,0.000,3.5,3.43523,1.0,0.250
      latitude,     // Latitude geográfica,0.0,1.0,1.0,0.000,1.5,1.85566,1.0,0.000
      longitude,    // Longitude geográfica,0.0,1.0,1.0,0.000,1.5,1.85566,1.0,0.000
      coordinates  // coordenadas geográficas em [lat, lon],1.625,3.79304,1.0,0.000,0.5,1.0,1.0,0.000
        coordinates: [-119.6437012765625, 35.9343121640625],1.0,1.85566,1.0,0.000,0.5,1.0,1.0,0.000
        coordinates: [-119.5666666666667, 35.93203125],1.0,1.85566,1.0,0.000,0.5,1.0,1.0,0.000
        coordinates: [-119.48822222222222, 35.929753125],1.0,1.85566,1.0,0.000,0.5,1.0,1.0,0.000
        coordinates: [-119.41111111111111, 35.897945208333337],1.0,1.85566,1.0,0.000,0.5,1.0,1.0,0.000
Para Gerar o CSV, onto o JSON paragerar o CSV:,0.75,3.01273,1.0,0.000,2.0,3.95066,0.83333,0.000
Assim, você terá um arquivo .csv com os dados formattingados conforme necessário.,0.0,1.0,1.0,0.000,1.92308,5.02467,1.0,0.333
