Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a farmácia?,ciência e prática de descoberta,1.5,3.43523,1.0,0.500,0.8,3.43523,1.0,1.000
Quais são os diferentes tipos de farmácia?,farmácias comunitárias e institucionais.,1.625,4.10211,1.0,0.500,1.4,3.01273,1.0,0.000
Qual é a função principal de um farmacêutico?,otimizar o uso de medicação para o benefício dos pacientes,1.77778,4.37319,1.0,0.500,1.0,4.96484,0.9,0.400
O que mais os farmacêuticos fazem além da dispensação?,preparação de formulações personalizadas,1.8,4.61384,1.0,0.250,0.75,3.01273,1.0,0.333
Como a farmácia está ligada à ciência?,a farmácia une ciências da saúde,1.875,4.10211,1.0,0.500,1.83333,3.79304,1.0,0.500
Qual é o papel da farmácia no atendimento de saúde?,farmacêuticos são especialistas em terapia com medicamentos,2.54545,4.82961,1.0,0.800,1.0,4.10211,1.0,0.200
Que habilidades são necessárias para um farmacêutico?,educação e treinamento especializados em farmácia,1.75,4.10211,1.0,0.250,1.0,3.79304,1.0,0.500
Em que tipos de estabelecimentos podem ser encontradas as farmácias?,estabelecimentos conhecidos como farmácias ou químicos,2.0,4.82961,1.0,0.333,1.0,3.79304,1.0,0.000
Qual é a imagem representativa da farmácia?,logo da apoteca austríaca ou símbolo Rx.,2.0,4.10211,1.0,0.500,1.75,4.10211,1.0,0.400
Quais são os modelos de página para farmácias?,modelos wiki Template:Pharmacy,1.66667,4.37319,1.0,0.500,2.0,3.01273,1.0,0.000
