Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Which rebel groups have Islamic ideology according to the given context?,The 19th Division (Syrian rebel group),4.75,5.02467,1.0,0.000,3.5,3.79304,1.0,0.000
What is the most common example of an Islamic group mentioned here?,Al Wefaq,5.23077,5.20226,1.0,0.000,0.5,1.85566,1.0,0.000
What classification does Islamism use based on one of its facts?,Cognition100023271,4.75,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
Which template does Islamism utilize according to one fact?,Template:Main list,3.8,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
What is the prominent Islamic group highlighted in the context?,Al-Wefaq,4.27273,4.96484,0.9,0.000,0.0,1.0,1.0,0.000
Which organization from the provided examples has Islamic ideology?,The Islamic Party (Egypt),3.8,4.61384,1.0,0.000,2.5,3.01273,1.0,0.000
What is the type of classification for Islamism?,SpeechAct107160883,3.33333,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Which organization in Pakistan has Islamic ideology based on provided examples?,Awami Muslim League (Pakistan),4.75,5.02467,1.0,0.000,2.5,3.01273,1.0,0.000
Who is associated with Islamism according to one fact?,Yasser Harrak,3.8,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Which alliance has Islamic ideology mentioned here?,Islamic Salafi Alliance,2.875,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
