Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que rio o rio Reno deságua?,No mar do Norte no delta do Reno-Mosa-Escalda,2.0,4.25402,0.85714,0.250,3.5,4.69839,0.75,0.250
Qual é o tipo de rio do Reno?,Stream,1.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual é a foz do rio Lahn?,Rhine,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome de uma ponte que cruza o rio Reno em Bonn?,Kennedy Bridge,2.0,5.63172,0.92857,0.500,0.5,1.85566,1.0,0.000
Que país tem o rio Reno como seu maior rio?,Alemanha,2.0,4.96484,0.9,0.500,0.0,1.0,1.0,0.000
De onde procede o rio Schwarzbach (Bergisches Land)?,Rhine,2.63636,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Onde está localizada a foz do rio Wupper?,Rhine,2.0,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Qual é a imagem representativa associada ao rio Reno?,Karte Alpenrhein.png,2.7,4.61384,1.0,0.333,1.5,1.85566,1.0,0.000
Que campanhas históricas foram relacionadas com o rio Reno?,Campanhas germânicas e romanas de Constantino,1.9,4.61384,1.0,0.167,1.0,3.79304,1.0,0.000
Quais cidades são as maiores do vale do Reno?,Cologne,2.3,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Qual é o nome de um rio que deságua no Reno?,Lahn,1.75,5.02467,1.0,0.400,0.0,1.0,1.0,0.000
