Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal função do sistema imunológico?,Proteger o organismo contra doenças e patógenos.,2.0,4.37319,1.0,0.600,1.625,4.10211,1.0,0.250
O que distingue os patógenos do tecido saudável?,Distinguem-nos através de mecanismos de reconhecimento molecular.,2.11111,4.37319,1.0,0.500,1.625,4.25402,0.85714,0.250
O que caracteriza o sistema imunológico inato?,Resposta pré-configurada a grupos amplos de estímulos.,2.125,4.25402,0.85714,0.250,1.75,4.10211,1.0,0.000
O que é a imunidade adaptativa?,Resposta personalizada após aprendizagem de estímulos.,1.57143,3.79304,1.0,0.000,1.57143,3.79304,1.0,0.000
Qual é a base da vacinação?,A imunidade adaptativa e a memória imunológica.,1.71429,3.79304,1.0,0.667,1.875,4.25402,0.85714,0.250
Que tipo de mecanismo de defesa existe em vertebrados jawed?,Reconhecimento eficiente de patógenos adaptativo.,2.18182,4.96484,0.9,0.500,1.5,3.43523,1.0,0.250
O que são os defensinos?,Peptídeos antimicrobianos que combatem infeções.,1.5,3.43523,1.0,0.500,1.5,3.43523,1.0,0.000
Qual a importância do sistema complementar?,Parte do sistema de defesa,2.0,3.79304,1.0,0.667,0.8,3.43523,1.0,0.333
Que causa a doença autoimune?,Sistema imune hiperativo a atacar tecidos normais.,1.5,3.43523,1.0,0.667,1.875,4.10211,1.0,0.167
Quais exemplos de doenças autoimunes são mencionados?,Hashimoto's,2.0,4.10211,1.0,0.200,1.0,1.85566,1.0,0.500
