Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome da floresta tropical sobre a qual este texto trata?,Amazon_rainforest,2.5,5.48607,0.92308,0.667,0.0,1.0,1.0,0.000
Qual o principal ecossistema descrito no texto?,Floresta tropical,2.0,4.10211,1.0,0.750,0.5,1.85566,1.0,0.500
Qual a importância da floresta tropical para o planeta?,Não especificado no texto,2.5,4.61384,1.0,1.000,0.75,3.01273,1.0,0.333
Qual a localização geográfica da floresta tropical?,Não especificado no texto,2.375,4.10211,1.0,0.500,0.75,3.01273,1.0,0.333
Quais os principais desafios de conservação da floresta tropical?,Não especificado no texto,2.0,4.61384,1.0,0.600,0.75,3.01273,1.0,0.333
Quais as espécies animais que habitam a floresta tropical?,Não especificado no texto,1.8,4.61384,1.0,0.400,0.75,3.01273,1.0,0.333
Qual a relação entre a floresta tropical e o clima global?,Não especificado no texto,1.75,5.1549,0.90909,0.800,0.75,3.01273,1.0,0.333
Quais os povos indígenas que vivem na floresta tropical?,Não especificado no texto,1.9,4.61384,1.0,0.400,0.75,3.01273,1.0,0.333
Quais os produtos naturais derivados da floresta tropical?,Não especificado no texto,2.11111,4.37319,1.0,0.400,0.75,3.01273,1.0,0.333
Qual a área total da floresta tropical?,Não especificado no texto,1.875,4.10211,1.0,1.250,0.75,3.01273,1.0,0.333
