Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o objetivo principal do direito da União Europeia?,Promover paz,2.3,4.61384,1.0,1.200,0.5,1.85566,1.0,0.500
Quantos estados membros compõem a União Europeia?,27,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual instituição cria a jurisprudência da UE?,O Tribunal de Justiça da União Europeia.,1.875,4.10211,1.0,0.250,2.0,4.10211,1.0,0.167
Em que ano foi fundada a Comunidade Europeia do Carvão e do Aço?,1952,2.42857,5.48607,0.92308,0.400,0.0,1.0,1.0,0.000
Qual a base estrutural do direito da União Europeia?,Os Tratados da União Europeia.,2.3,4.61384,1.0,0.800,1.66667,3.43523,1.0,0.000
Qual disciplina acadêmica está associada a Henry G. Schermers?,Direito da União Europeia.,2.1,4.61384,1.0,0.143,1.4,3.01273,1.0,0.000
O que é o Common Market Law Review?,Uma revista de Direito da União Europeia.,2.0,4.51932,0.875,0.000,2.0,4.10211,1.0,0.200
John Bell (estudioso do direito) é especialista em qual área?,Direito da União Europeia.,3.53846,4.82961,1.0,0.714,1.4,3.01273,1.0,0.000
Qual recurso da DBPedia está associado ao Template:R_from_move?,Direito da União Europeia.,2.81818,4.61384,1.0,0.167,1.4,3.01273,1.0,0.000
Qual o tópico primário da página Wikipedia sobre Direito da UE?,Direito da União Europeia.,2.66667,5.1549,0.90909,0.167,1.4,3.01273,1.0,0.000
