Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando começou a Pandemia da Morte Negra?,1346,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Como se espalhou a Pandemia da Morte Negra?,principalmente por meio de flechas infectadas do hospedeiro natural das ratazanas negras.,2.0,4.37319,1.0,0.000,2.46154,5.20226,1.0,0.429
Quais foram as principais causas da disseminação da Pandemia da Morte Negra?,As principais causas foram a falta de conhecimento sobre a doença,3.38462,5.47097,0.83333,0.000,1.09091,5.1549,0.90909,0.500
Quanto tempo durou a Pandemia da Morte Negra?,A pandemia durou cerca de cinco anos,2.11111,4.37319,1.0,0.167,1.42857,4.10211,1.0,0.000
Quantas pessoas morreram durante a Pandemia da Morte Negra?,Estima-se que cerca de 75 a 200 milhões de pessoas morreram durante a pandemia,2.1,4.61384,1.0,0.000,1.35714,5.76263,0.85714,0.000
Qual era o principal sintoma da forma bubônica da Morte Negra?,O principal sintoma da forma bubônica era a aparição de bubões (gânglios linfáticos inchados),3.0,5.1549,0.90909,0.571,1.6875,5.51466,1.0,0.500
Qual o agente causal responsável pela Morte Negra?,O agente causal da Morte Negra é o bacilo Yersinia pestis.,2.77778,4.37319,1.0,0.400,2.75,5.1549,0.90909,0.125
Quais eram as formas principais de transmissão da doença?,As formas principais de transmissão eram a forma bubônica,1.9,4.61384,1.0,0.400,1.44444,4.61384,1.0,0.333
Como a Morte Negra afetou a sociedade europeia?,A Morte Negra causou profundos impactos sociais,2.22222,4.51932,0.875,0.200,1.42857,4.10211,1.0,0.000
Quais eram as principais medidas adotadas para controlar a propagação da Morte Negra?,As principais medidas incluíam a construção de hospitais dedicados,2.35714,5.36491,1.0,0.125,1.11111,4.61384,1.0,0.167
Qual foi o impacto da Pandemia da Morte Negra no número de habitantes da Europa?,A pandemia causou uma diminuição drástica no número de habitantes na Europa,3.375,5.89204,0.86667,0.111,1.75,5.20226,1.0,0.286
