Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual foi a origem provável da Peste Negra?,Ásia Central ou na Ásia Oriental,1.88889,4.37319,1.0,0.400,1.16667,3.95066,0.83333,0.000
Qual é a bactéria causadora da Peste Negra?,Yersinia pestis,2.33333,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Como a Peste Negra se espalhou pela Europa?,Por pulgas que viviam em ratos em navios mercantes,2.0,4.37319,1.0,0.000,0.88889,4.75438,0.88889,0.000
Qual foi a taxa de mortalidade na Europa durante a Peste Negra?,30% a 60% da população,2.30769,5.32781,0.91667,0.167,1.71429,4.25402,0.85714,0.333
Quais são as três formas da peste causadas pela Yersinia pestis?,Bubónica,3.0,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
Quanto tempo levou para a população europeia se recuperar após a Peste Negra?,Cerca de 200 anos,2.28571,5.48607,0.92308,0.429,1.5,3.01273,1.0,0.000
Quais foram os efeitos sociais e religiosos da Peste Negra?,Convulsões religiosas,2.18182,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Em quais anos a Peste Negra atingiu o pico na Europa?,1347 a 1351,2.16667,5.02467,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual fonte histórica menciona o avanço da peste na Inglaterra?,Crônica de Geoffrey the Baker,2.45455,4.82961,1.0,0.167,1.0,3.43523,1.0,0.200
Qual imagem representa o vetor de transmissão da Peste Negra?,Flea infected with yersinia pestis.jpg,2.09091,4.82961,1.0,0.333,3.0,3.43523,1.0,0.000
