Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
construção, A arte e ciência de formar objetos,0.0,1.0,1.0,1.000,1.0,4.10211,1.0,0.750
primeiro passo na construção, planejar e financiar.,1.0,3.01273,1.0,1.000,1.25,2.50045,1.0,0.500
contribuição para o PIB, Muitas nações.,0.75,3.01273,1.0,0.000,1.0,1.85566,1.0,0.000
gasto global em 2012, US$ 4 trilhões.,1.0,3.01273,1.0,0.667,1.6,3.01273,1.0,0.000
importância econômica, Promove desenvolvimento econômico.,0.5,1.85566,1.0,0.500,1.25,2.50045,1.0,0.667
benefícios não monetários, Empregos e infraestrutura.,0.66667,2.50045,1.0,0.667,1.25,2.50045,1.0,0.000
etymology de construction, Vem de constructio em latim.,0.66667,2.50045,1.0,0.000,1.5,3.43523,1.0,0.000
gasto em 2030, US$ 14,0.66667,2.50045,1.0,1.000,0.66667,2.50045,1.0,0.000
fatálidades na construção, 20% dos mortes no setor nos EUA.,0.66667,2.50045,1.0,0.500,2.88889,4.37319,1.0,0.250
atividades incluídas, Projeto,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
impacto na economia global, 13% da GDP.,1.0,3.01273,1.0,0.333,1.6,3.01273,1.0,0.000
