Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
BSB foi fundada em qual ano?,1986,2.14286,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi o ano em que a BSB foi absorvida pela Sky Television?,1990,1.92857,5.48607,0.92308,0.143,0.0,1.0,1.0,0.000
A empresa BSB operava quais canais de TV?,The Movie Channel,1.77778,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Em qual localidade estava sediada a BSB?,London,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi a data de extinção da BSB?,1990,1.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
BSB possuía qual hiperônimo?,Company,1.4,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Que empresa foi responsável pelo filme Hardware?,British Satellite Broadcasting,2.125,4.10211,1.0,0.600,1.0,2.50045,1.0,0.000
Qual foi a data de fundação da BSB?,11 December 1986,1.77778,4.37319,1.0,0.250,0.66667,2.50045,1.0,0.000
A fusão da BSB com Sky Television ocorreu em que ano?,1990,2.5,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
BSB está associada com qual categoria no contexto da história da TV britânica?,Category:1990s in British television,2.57143,5.48607,0.92308,0.375,2.5,3.01273,1.0,0.000
