Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quais são os principais setores da economia de Fresno?,Agricultura,1.8,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual foi a população estimada de Fresno em 2020?,542,1.8,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Em que ano foi fundada Fresno?,1872,1.85714,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Quais são os parques nacionais mais próximos de Fresno?,Yosemite National Park,2.4,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é a posição de Fresno entre as cidades mais populosas dos EUA?,34ª,2.14286,5.36491,1.0,0.286,0.0,1.0,1.0,0.000
Quanto aproximadamente fica Fresno do centro geográfico da Califórnia?,220 milhas (350 km),2.1,4.61384,1.0,0.333,2.5,3.01273,1.0,0.000
Qual a principal língua falada na cidade de Fresno?,Inglês e Espanhol,2.6,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
De que ano é a incorporação oficial de Fresno?,1885,1.9,4.75438,0.88889,0.600,0.0,1.0,1.0,0.000
Qual é o tamanho aproximado da área da cidade de Fresno em quadrados quilômetros?,300 km²,3.0,5.63172,0.92857,0.375,0.66667,1.85566,1.0,0.000
Quais são os dois principais rios que cercam Fresno?,San Joaquin River e Kings River,1.7,4.61384,1.0,0.200,1.33333,3.95066,0.83333,0.000
