Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
5. How is the IPCC recognized? (Top authority, Nobel Peace Prize 2007),1.16667,4.37319,1.0,0.000,2.0,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando foi criado o Painel Intergovernamental sobre Mudanças Climáticas (IPCC)?,1988,2.30769,4.82961,1.0,0.375,0.0,1.0,1.0,0.000
Quais foram as organizações responsáveis pela criação do IPCC?,Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM),2.7,4.61384,1.0,0.200,2.10526,5.65316,1.0,0.417
Qual é o objetivo principal do IPCC?,Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas,1.75,4.10211,1.0,0.750,1.45455,5.02467,1.0,0.429
O que o IPCC não faz?,Produz pesquisa original,1.71429,3.95066,0.83333,0.667,0.66667,2.50045,1.0,1.000
Como o IPCC é reconhecido internacionalmente?,Como a maior autoridade mundial sobre o aquecimento global e ganhador do Prêmio Nobel da Paz em 2007,1.71429,3.79304,1.0,0.000,2.5,6.01374,1.0,0.364
Onde está sediado o IPCC?,Geneva,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Quem atualmente lidera o IPCC?,Hoesung Lee,1.66667,3.43523,1.0,0.333,0.5,1.85566,1.0,0.000
Qual organização-mãe do IPCC inclui a OMM e o PNUMA?,Nações Unidas,2.36364,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
De qual área tratam os relatórios do IPCC?,Causes,1.88889,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
O que diferencia o trabalho do IPCC da pesquisa científica original?,Ele sintetiza e resume estudos já existentes,2.41667,5.1549,0.90909,0.667,0.85714,4.10211,1.0,0.200
