Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a capital do estado de Vitória na Austrália?,Londres,2.18182,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual é a população aproximada de Melbourne?,5 milhões de habitantes (aproximadamente),1.75,4.10211,1.0,0.250,1.28571,3.43523,1.0,0.000
Qual é a principal indústria de Victoria?,Serviços,1.625,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Que cidade da Austrália é famosa pela Ópera de Melborne?,Melbourne,2.36364,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quantos parques nacionais existem em Victoria?,41 Parques Nacionais,1.85714,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
Qual é a principal universidade de Melbourne?,Universidade de Melbourne,1.625,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.333
A qual país pertence o estado de Vitória?,Austrália,1.66667,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual cidade da Austrália Sudeste é conhecida por sua arquitetura moderna e desenho urbano inovador?,Melbourne,2.5,5.65316,1.0,0.400,0.0,1.0,1.0,0.000
Quanto tempo dura a janela política na Australian state government?,4 anos,2.18182,4.82961,1.0,0.429,0.5,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a capital do estado de Vitória na Austrália?,Melbourne,2.18182,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
