Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
ClassificaçãoBiológica,Resposta  ,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Ctenophora é um tipo de,Thing  ,0.8,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Ctenophora vive principalmente em que habitat?,mar e estuário  ,1.57143,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.500
O Ctenophora utiliza cílios para nardar,sim,1.0,3.79304,1.0,0.000,0.0,1.0,1.0,1.000
Quantas subdivisões taxonômicas tem o Ctenophora?,Tentaculata,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Alguns nomes comuns para Ctenophora em português,Carambola-do-mar e Águas-vivas-de-pente  ,1.0,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Quem é um artista notable que tem imagens do Ctenophora?,Ernst Haeckel  ,2.09091,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
O Ctenophora pertence qual subdivisão da phylum,Tentaculata  ,1.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantas classificações taxonômicas são associadas ao Ctenophora?,Class,2.125,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
O Ctenophora possui uma características morphológica única como a presença de pentesformados,sim,1.0,5.20226,1.0,0.143,0.0,1.0,1.0,1.000
