Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
5. MLK's protests included aspects of this, how does he view it? – He saw it as respecting the law by refusing unjust laws.,1.3125,4.37319,1.0,0.125,2.57692,6.01226,0.875,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é a desobediência civil?,Recusa ativa de cidadãos obedecer a certas leis,1.57143,3.79304,1.0,0.333,1.25,4.37319,1.0,0.200
Quem popularizou a desobediência civil nos EUA?,Henry David Thoreau,2.125,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Movimento que usou desobediência civil no final do século XIX foi o das,Susan B. Anthony para o sufrágio das mulheres.,2.15385,5.36491,1.0,0.500,2.33333,4.37319,1.0,0.000
Em qual país Mahatma Gandhi usou desobediência civil contra o Raj Britânico?,Índia,2.15385,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Como Martin Luther King Jr. viajava a desobediência civil na luta pelos direitos civis dos EUA?,Ele acreditava que era uma forma de respeito à lei.,3.41176,5.78178,1.0,0.182,1.72727,4.82961,1.0,0.800
O que as pessoas recusam em caso de desobediência civil?,Leis que consideram injustas,1.81818,4.82961,1.0,0.600,0.75,3.01273,1.0,0.000
Movimento nos EUA que usou desobediência civil durante os anos 1960 foi o,movimentos dos direitos civis,2.07692,5.36491,1.0,0.125,1.0,3.01273,1.0,0.000
Quem usou desobediência civil no início do século XX na Egito contra a ocupação britânica?,Saad Zaghloul,3.0625,5.65316,1.0,0.444,0.5,1.85566,1.0,0.000
O que distingue a desobediência civil de uma simples recusa?,É uma atitude consciente e pública,2.54545,4.82961,1.0,0.400,1.0,3.79304,1.0,0.250
Termo que se refere a esforços organizados usando desobediência civil?,Ação direta.,2.18182,4.82961,1.0,0.143,1.0,1.85566,1.0,0.000
