Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Aqui estão os 10 pares `pergunta,resposta` gerados com base nas instruções e regras fornecidas:,1.0,3.79304,1.0,0.250,2.27273,4.61384,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando foi a guerra francesa e indiana?,1754–1763,1.75,4.10211,1.0,0.250,1.0,1.0,1.0,0.000
Quem lutou na guerra francesa e indiana?,Colônias da América Britânica e da Nova França,1.75,4.10211,1.0,0.250,1.75,4.51932,0.875,0.000
Quantas pessoas estavam nas colônias norte-americanas francesas?,Cerca de 60.000 colonos europeus,1.75,4.10211,1.0,0.000,1.4,3.43523,1.0,0.000
Quantas pessoas estavam nas colônias norte-americanas britânicas?,2 milhões,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quando começou a guerra?,A luta começou com a Batalha de Jumonville Glen,1.4,3.01273,1.0,0.500,1.0,4.75438,0.88889,0.333
Por que os britânicos e os franceses estavam em conflito?,Disputa sobre o controle da confluência dos rios Allegheny e Monongahela,2.09091,4.96484,0.9,0.250,2.54545,5.02467,1.0,0.167
Quais foram as principais causas da guerra?,Disputa sobre o controle do território,1.75,4.10211,1.0,0.250,1.33333,3.79304,1.0,0.667
Qual foi o resultado da guerra francesa e indiana?,A vitória britânica resultou na transferência da Nova França para o controle britânico,1.8,4.61384,1.0,0.400,1.92308,5.36491,1.0,0.250
Quais foram as consequências da guerra francesa e indiana?,A guerra levou a um aumento do endividamento britânico,1.8,4.61384,1.0,0.200,1.11111,4.75438,0.88889,0.400
