Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que eram os Huguenotes?,Protestantes franceses que seguiam a doutrina de João Calvino,1.5,3.43523,1.0,0.000,1.0,4.61384,1.0,0.167
Em que período histórico os Huguenotes surgiram?,No século XVI,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.500
Quem foi um líder importante dos Huguenotes?,João Calvino,2.125,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
O que foi o Massacre de São Bartolomeu?,Uma onda de perseguição aos Huguenotes em 1572,1.66667,4.51932,0.875,0.200,1.375,4.37319,1.0,0.500
Qual foi o impacto do Edito de Nantes?,Permitiu a liberdade religiosa aos Huguenotes na França,1.77778,4.37319,1.0,0.200,2.125,4.37319,1.0,0.200
Qual era a principal crença dos Huguenotes?,O Calvinismo,1.75,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Como os Huguenotes enfrentaram a perseguição?,Através de rebelições e alianças militares,2.0,3.79304,1.0,0.333,1.0,3.79304,1.0,0.000
Qual foi o papel dos Huguenotes nas Guerras de Religião francesas?,Eram uma das partes envolvidas na luta contra o catolicismo,2.83333,5.02467,1.0,0.250,1.0,4.82961,1.0,0.400
Onde os Huguenotes se estabeleceram após a perseguição?,Em países como a África do Sul e a Inglaterra,1.88889,4.37319,1.0,0.250,1.5,4.96484,0.9,0.200
Qual foi o resultado final da movimento dos Huguenotes?,Sua influência diminuiu,2.1,4.61384,1.0,0.800,0.66667,2.50045,1.0,0.500
