Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição básica de geologia? ,A geologia é a ciência que se dedica ao estudo da crosta terrestre,1.75,4.10211,1.0,0.250,1.46154,5.48607,0.92308,0.571
William Valentine atua na área Geology,William Valentine atua na área Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Petr Rajlich atua na disciplina Geology,Petr Rajlich atua na disciplina Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Robert T. Hill atua na disciplina Geology,Robert T. Hill atua na disciplina Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
Hinrich Johannes Rink atua na disciplina Geology,Hinrich Johannes Rink atua na disciplina Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
Homer Jay Wheeler atua na área Geology,Homer Jay Wheeler atua na área Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
Fred B. Kniffen atua na área Geology,Fred B. Kniffen atua na área Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
Peter Simon Pallas atua na disciplina Geology,Peter Simon Pallas atua na disciplina Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
Khudu Mammadov atua na disciplina Geology,Khudu Mammadov atua na disciplina Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Maximilian Kravkov atua na disciplina Geology,Maximilian Kravkov atua na disciplina Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Geology possui imagem representativa Jordens inre-numbers.svg,Geology possui imagem representativa Jordens inre-numbers.svg,2.5,3.79304,1.0,0.167,2.5,3.79304,1.0,0.167
Clarence Allen (geologist) atua nas áreas Geology,Clarence Allen (geologist) atua nas áreas Geology,4.0,4.10211,1.0,0.000,4.0,4.10211,1.0,0.000
Austrian Journal of Earth Sciences atua na disciplina Geology,Austrian Journal of Earth Sciences atua na disciplina Geology,4.0,4.61384,1.0,0.125,4.0,4.61384,1.0,0.125
Marie Edmonds atua na disciplina Geology,Marie Edmonds atua na disciplina Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Amanz Gressly atua na disciplina Geology,Amanz Gressly atua na disciplina Geology,2.5,3.79304,1.0,0.200,2.5,3.79304,1.0,0.200
Homer Jay Wheeler atua na área Geology,Homer Jay Wheeler atua na área Geology,3.0,4.10211,1.0,0.167,3.0,4.10211,1.0,0.167
