Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que significa o nome Ctenophora?,comb' e 'portador',1.57143,3.95066,0.83333,0.333,1.16667,2.50045,1.0,0.500
Qual característica define os ctenóforos?,grupos de cílios (pentes),1.66667,3.43523,1.0,0.333,1.33333,3.01273,1.0,0.000
Qual o tamanho máximo que um ctenóforo pode atingir?,1,2.1,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual o tipo de simetria apresentam os ctenóforos?,radial,2.11111,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual o principal modo de alimentação dos ctenóforos?,predadores,1.77778,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Onde os ctenóforos são encontrados?,águas marinhas,1.66667,3.43523,1.0,0.250,0.5,1.85566,1.0,0.000
Qual o período geológico em que surgiram os primeiros fósseis de ctenóforos?,Cambriano,1.84615,5.20226,1.0,0.167,0.0,1.0,1.0,0.000
Qual a principal controvérsia sobre a posição filogenética dos ctenóforos?,se são o segundo grupo animal a evoluir,2.0,4.96484,0.9,0.400,1.5,4.37319,1.0,1.000
Como os ctenóforos capturam suas presas?,colocelas (células adesivas),1.71429,3.79304,1.0,0.000,2.0,2.50045,1.0,0.000
Qual a estrutura que auxilia os ctenóforos na locomoção?,cilia ou pentes,1.8,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
