Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Pharmacy é uma ciência praticada por quem?,graduados em farmácia (farmacêuticos),1.625,4.10211,1.0,0.250,1.33333,3.01273,1.0,0.333
Qual é o nome do modelo de página wiki usado por Pharmacy?,Template:Health care,2.23077,5.20226,1.0,0.571,1.0,2.50045,1.0,0.000
American Society of Consultant Pharmacists atua em qual disciplina?,Pharmacy,2.5,4.61384,1.0,0.143,0.0,1.0,1.0,0.000
Quem possui ocupação na área de Pharmacy?,Chinedum Peace Babalola,1.875,4.10211,1.0,0.500,1.0,2.50045,1.0,0.000
Qual empresa tem como produto Pharmacy e também possui serviços de farmácia?,King Kullen,2.15385,5.20226,1.0,0.500,0.5,1.85566,1.0,0.000
O que trata de assunto não ficcional sobre Pharmacy?,Australian Pharmaceutical Formulary,2.1,4.61384,1.0,0.600,1.0,2.50045,1.0,0.000
Pharmacy atua em qual setor de atividade além da saúde?,Chemical sciences,1.72727,4.82961,1.0,0.600,0.5,1.85566,1.0,0.000
Qual revista atua na disciplina de Pharmacy?,Journal of Clinical Pharmacy and Therapeutics,2.0,4.10211,1.0,0.500,2.5,3.79304,1.0,0.000
Quem foi educado na área de Pharmacy?,Janine Tugonon,1.875,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual imagem representativa é associada à Pharmacy?,PharmacistsMortar.svg,2.0,4.10211,1.0,0.200,1.0,1.0,1.0,0.000
