Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
A capital da Polônia é conhecida em polonês como?,Warszawa,2.9,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual rio passa pela cidade de Varsóvia?,Vistula,2.5,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Quais são os dois principais aeroportos internacionais de Varsóvia?,Warsaw Chopin,1.8,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Quantas estações o metrô de Varsóvia possui atualmente?,64,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o nome da bolsa de valores mais importante na Europa Central e Oriental?,Warsaw Stock Exchange,2.1875,5.65316,1.0,0.600,1.0,2.50045,1.0,0.000
Quem é o presidente do Conselho Europeu com sede em Varsóvia?,Frontex,2.41667,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Quantos distritos compõem a área metropolitana de Varsóvia?,18,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual estádio abriga os jogos da seleção polonesa de futebol?,Stadion Narodowy,2.45455,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o nome do teatro mais importante em Varsóvia?,Warsaw Grand Theatre,2.45455,4.82961,1.0,0.667,1.0,2.50045,1.0,0.000
Quantas pessoas vivem na área metropolitana de Varsóvia?,3.1 million,1.88889,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
