Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em qual estado americano Jacksonville está localizada?,Flórida,1.875,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a população de Jacksonville em 2020?,949.611,1.66667,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a função do Port of Jacksonville?,Terceiro maior porto da Flórida,2.33333,4.37319,1.0,0.200,1.0,3.43523,1.0,0.500
Qual foi o nome original do local onde Jacksonville foi fundada?,Wacca Pilatka,2.16667,5.1549,0.90909,0.571,0.5,1.85566,1.0,0.000
Quem foi Jacksonville nomeada?,Andrew Jackson,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Qual a importância do turismo para Jacksonville?,Importante para a economia local,2.25,4.10211,1.0,0.667,0.8,3.43523,1.0,0.667
Qual a relação de Jacksonville com a costa atlântica?,Localizada na costa atlântica,1.7,4.75438,0.88889,0.500,1.5,3.01273,1.0,0.333
Qual a importância da localização ribeirinha de Jacksonville?,Facilita a presença militar,2.55556,4.37319,1.0,0.250,0.75,3.01273,1.0,0.667
Qual a posição de Jacksonville entre as cidades mais populosas dos EUA?,12ª mais populosa,2.15385,5.20226,1.0,0.333,0.66667,2.50045,1.0,0.333
Qual a importância das bases militares em Jacksonville?,Terceira maior presença militar nos EUA,2.55556,4.37319,1.0,0.250,1.33333,3.79304,1.0,0.600
