Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
How did the Scottish Parliament originate?,The Scottish Parliament was founded in 1908 after the union with England.  ,3.0,3.79304,1.0,0.000,6.0,5.32781,0.91667,0.000
What are the main areas where the Scottish Parliament exercises its powers?,Legislative competence,5.23077,5.32781,0.91667,0.000,0.5,1.85566,1.0,0.000
Which key legislation introduced the devolved legislature status for Scotland?,The Scottish Act 1997 introduced devolution in Scotland.  ,4.27273,4.82961,1.0,0.000,4.0,4.37319,1.0,0.000
Who are the current members of the Scottish Parliament?,Members hold seats on various electoral regions.  ,3.8,4.75438,0.88889,0.000,2.375,4.10211,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
In what years was the Scottish Parliament devolved?,The Scottish Parliament devolved from 1997 to the present.  ,4.0,4.37319,1.0,0.000,4.5,4.75438,0.88889,0.000
What legislation established devolution for Scotland?,The Scottish Act 1998 established devolution.  ,2.42857,3.79304,1.0,0.000,3.0,3.79304,1.0,0.000
Does the Scottish Parliament have a unique legislative competence?,Yes,2.4,4.61384,1.0,0.444,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
How does the Scottish Parliament operate locally?,It has local constituencies and delegates to represent electoral regions.  ,2.875,4.10211,1.0,0.000,4.27273,4.82961,1.0,0.100
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
In what electoral region is West Scotland located?,West Scotland is an electoral region within Scotland.  ,4.0,4.37319,1.0,0.000,3.33333,4.51932,0.875,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
What makes West Scotland significant for the Scottish Parliament?,It holds a disproportionate number of seats in devolved areas compared to the UK.  ,2.8,4.61384,1.0,0.000,4.8,5.51466,1.0,0.286
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
How does funding for the Scottish Parliament work?,Funding comes from public funds and is used for public services like education,2.33333,4.37319,1.0,0.000,3.30769,5.48607,0.92308,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
What legislative competence is reserved by the Scottish Parliament not explicitly?,Legislatable areas not reserved by Westminster can make laws.  ,4.75,5.02467,1.0,0.000,3.8,4.61384,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Who holds the position of First Minister in Scotland?,The First Minister serves as the Scottish government's head of state.  ,3.8,4.61384,1.0,0.000,1.92857,5.32781,0.91667,0.083
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
How does the Scottish Parliament handle public petsitions and submissions?,It handles public petitions and submissions in a way that reflects its role as an elected body.,4.27273,4.82961,1.0,0.000,3.16667,5.90165,1.0,0.235
