Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a farmácia?,O ato de descobrir,1.5,3.43523,1.0,0.500,0.75,3.01273,1.0,1.000
Qual é o idioma predominante para se referir a uma farmácia?,O termo farmácia (estados unidos) ou químico (Reino Unido),2.08333,5.02467,1.0,0.600,2.84615,4.61384,1.0,0.429
Em que áreas a prática farmacêutica pode ser classificada?,Na comunidade ou institucional,2.1,4.61384,1.0,0.500,1.0,3.01273,1.0,0.500
Quais são os principais serviços oferecidos pela profissão farmacêutica?,Compounding e dispensação de medicamentos,2.0,4.61384,1.0,0.333,0.8,3.43523,1.0,0.000
O que é a prática farmacêutica?,A ciência e o ofício de descobrir,1.57143,3.79304,1.0,0.333,1.0,4.10211,1.0,0.667
Quais são os tipos de estabelecimentos onde a farmácia é praticada?,Estabelecimentos em que a farmácia (no primeiro sentido) é realizada são chamados de farmácias ou químicos.,1.83333,5.02467,1.0,0.333,2.52632,5.78178,1.0,0.400
Que papel os farmacêuticos têm na otimização do uso de medicamentos?,Especialistas em terapia com drogas e profissionais de saúde primários,2.5,5.02467,1.0,0.333,1.4,4.82961,1.0,0.167
Quando a prática farmacêutica passou a ser mais clínica orientada?,Com a maioria dos medicamentos agora produzidos por indústrias farmacêuticas,2.0,4.96484,0.9,0.571,1.4,4.82961,1.0,0.333
Quais são alguns itens vendidos em drogarias?,Medicamentos,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual foi o precursor do moderna ciência de química e farmacologia?,O trabalho do aposentadoria pode ser considerado um antecedente destas disciplinas científicas antes da formulação do método científico.,2.75,5.02467,1.0,0.333,2.52632,6.11685,0.94444,0.545
