Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
White blood cell faz parte do sistema Immune system,sim,1.88889,4.61384,1.0,0.250,0.0,1.0,1.0,1.000
Basophil faz parte do sistema Immune system,yes,1.71429,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Pancreatic islet macrophage faz parte do sistema Immune system,correcto,1.88889,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
Immune system possui hiperônimo System,sim,1.0,3.59796,0.8,0.000,0.0,1.0,1.0,1.000
Lymphocyte faz parte do sistema Immune system,correto,1.71429,4.10211,1.0,0.333,0.0,1.0,1.0,1.000
Immune system usa modelo de página wiki Template:Use dmy dates,usar,1.58333,5.02467,1.0,0.200,0.0,1.0,1.0,1.000
Monoblast faz parte do sistema Immune system,yes,1.71429,4.10211,1.0,0.333,0.0,1.0,1.0,0.000
Immune system possui cabeçalho LC Immune system,verdadeiro,1.42857,4.44634,0.71429,0.000,0.0,1.0,1.0,1.000
César Milstein é conhecido por Immune system,sim,1.0,4.10211,1.0,0.167,0.0,1.0,1.0,1.000
Immune system usa modelo de página wiki Template:Authority control,usar,1.54545,4.82961,1.0,0.222,0.0,1.0,1.0,1.000
