Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem é creditado pelo termo comutação de pacotes?,Donald Davies é creditado por cunhar o nome moderno de comutação de pacotes,2.0,4.37319,1.0,0.200,1.07692,5.48607,0.92308,0.222
O que Paul Baran desenvolveu no final dos anos 50?,Baran desenvolveu o conceito de comutação de blocos de mensagens adaptáveis,2.27273,4.82961,1.0,0.333,0.90909,5.30531,0.81818,0.143
Com que objetivo a comutação de pacotes se destina?,A comutação de pacotes visa otimizar o uso da largura de banda,2.3,4.61384,1.0,0.500,1.33333,5.32781,0.91667,0.429
Qual é a principal diferença entre comutação de pacotes e comutação de circuitos?,Comutação de circuitos estabelece uma conexão dedicada,1.92857,5.62279,0.84615,0.286,1.14286,4.10211,1.0,0.200
Quem desenvolveu o sistema de comutação de blocos de mensagem adaptável?,W. David Sincoskie foi um dos pioneiros na pesquisa do comutação de blocos de mensagem adaptáveis,1.75,5.30531,0.81818,0.333,2.1875,5.89142,0.9375,0.200
O que a comutação de blocos de mensagem adaptável provê?,Fornece um método eficiente e tolerante a falhas para a roteamento de mensagens em telecomunicações,2.18182,4.96484,0.9,0.200,1.13333,5.76639,0.93333,0.250
Qual é a principal vantagem da comutação de pacotes em comparação à de circuitos?,A comutação de pacotes utiliza melhor os recursos da rede e oferece mais flexibilidade,1.93333,5.63172,0.92857,0.500,1.35714,5.51466,1.0,0.250
Quem introduziu a estatística multiplexação temporal na comutação de blocos de mensagem adaptável?,Paul Baran foi um dos autores importantes desse conceito,2.14286,5.48607,0.92308,0.250,1.11111,4.61384,1.0,0.167
Qual é a principal características da comutação de circuitos?,A comutação de circuitos é caracterizada por estabelecer uma ligação virtual dedicada entre os nós,2.2,4.61384,1.0,0.200,1.93333,5.65316,1.0,0.250
Como a comutação de pacotes garante a entrega segura dos pacotes?,Os pacotes são encaminhados independentemente e sempre incluem o endereço de origem,2.08333,5.30531,0.81818,0.000,1.16667,5.20226,1.0,0.500
