Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a fórmula química do oxigénio diatómico?,O2,2.33333,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Em que grupo da tabela periódica se encontra o oxigénio?,16,2.18182,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a principal propriedade química do oxigénio?,oxidante,2.0,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a principal função do oxigénio no corpo humano?,respiração,2.27273,4.82961,1.0,0.667,0.0,1.0,1.0,1.000
Qual é a principal fonte de oxigénio na Terra?,fotossíntese,1.8,4.61384,1.0,0.400,0.0,1.0,1.0,1.000
Qual é o nome comum de uma forma alotrópica do oxigénio?,ozono,2.08333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual é a principal aplicação do oxigénio na medicina?,oxigenoterapia,2.3,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a principal componente da atmosfera da Terra?,oxigénio,2.3,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Qual é o nome do processo químico que envolve a reação do oxigénio?,combustão,2.28571,5.48607,0.92308,0.571,0.0,1.0,1.0,1.000
Qual é a principal razão pela qual o oxigénio é essencial para a vida?,respiração celular,2.13333,5.91044,0.78571,0.571,0.5,1.85566,1.0,1.500
Qual é o nome da forma alotrópica do oxigénio que absorve a radiação UVB?,ozono,3.0,5.51466,1.0,0.375,0.0,1.0,1.0,0.000
Qual é a principal causa da formação de ferrugem (óxido de ferro)?,oxigênio,1.86667,5.32781,0.91667,0.857,0.0,1.0,1.0,1.000
