Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são os três níveis de dificuldade na Teoria da Complexidade Computacional?,Acesso,2.53846,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
Qual é a diferença entre problemas P e NP?,P representa problemas que podem ser resolvidos em tempo polinomial,1.8,4.61384,1.0,0.200,0.9,4.82961,1.0,0.375
Quais são os exemplos de problemas que pertencem à classe NP-completa?,Incluem o problema do Subconjunto de Vazio,1.83333,5.02467,1.0,0.333,1.57143,4.10211,1.0,0.400
Qual é a relação entre P e NP?,Se P = NP,2.0,4.37319,1.0,0.250,1.0,3.01273,1.0,0.000
Quais são as técnicas de redução utilizadas na Teoria da Complexidade?,Incluem redução polinomial,2.58333,5.02467,1.0,0.143,1.0,2.50045,1.0,0.000
O que é o conceito de problemas NP-difíceis?,Problemas NP-difíceis são aqueles cujas soluções não podem ser encontradas em tempo polynomial,1.66667,4.51932,0.875,0.250,1.15385,5.36491,1.0,0.600
Qual é o significado da função de tempo em relação à complexidade computacional?,A função de tempo descreve a quantidade de recursos computacionais necessários para resolver um problema,1.92857,5.36491,1.0,0.500,1.53333,5.89204,0.86667,0.556
Quais são as classes PSPACE e EXPTIME?,PSPACE é a classe de problemas que podem ser resolvidos usando espaço polinomial,1.625,4.10211,1.0,0.250,1.15385,5.36491,1.0,0.400
Qual é o papel dos oráculos na Teoria da Complexidade?,Os oráculos são usados para modelar problemas que não podem ser resolvidos dentro do framework da complexidade computacional,3.09091,4.82961,1.0,0.167,1.44444,6.01374,1.0,0.500
Quais são algumas das principais conjecturas na Teoria da Complexidade?,Incluem P ≠ NP,2.27273,4.82961,1.0,0.167,1.5,3.01273,1.0,0.000
