Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o nome completo da universidade?,University of Chicago,1.75,4.10211,1.0,0.750,1.0,2.50045,1.0,0.000
Onde está localizada a principal campus da universidade?,Hyde Park neighborhood,1.77778,4.37319,1.0,0.333,1.0,2.50045,1.0,0.000
Quantas divisões de pesquisa graduada a universidade possui?,Cinco,2.22222,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Quais são as unidades profissionais da universidade?,Escola de Direito,1.75,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.333
Quais são os campus internacionais da universidade?,London,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual foi a contribuição histórica do Metallurgical Laboratory?,Primer reator nuclear autossustentável (Chicago Pile-1),1.88889,4.37319,1.0,0.000,1.5,3.79304,1.0,0.167
Qual técnica revolucionária foi desenvolvida em química?,Datação com carbono-14,1.75,4.10211,1.0,0.400,0.66667,2.50045,1.0,0.000
Quais laboratórios são administrados pela universidade?,Fermi National Accelerator Laboratory e Argonne National Laboratory,1.85714,3.79304,1.0,0.500,1.75,4.69839,0.75,0.000
Qual é o nome da editora da universidade?,University of Chicago Press,2.33333,4.51932,0.875,0.500,1.5,3.01273,1.0,0.000
Quantos laureados do Nobel a universidade já teve?,97,2.22222,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
