Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a cidade da sede da Universidade de Chicago?,Chicago,2.54545,4.96484,0.9,0.500,0.0,1.0,1.0,0.000
Quantos alunos de graduação existem atualmente na Universidade de Chicago?,5 971,2.18182,4.96484,0.9,0.222,0.5,1.85566,1.0,0.000
Quais são algumas das escolas profissionais conhecidas da Universidade de Chicago?,Escola de Medicina Pritzker,2.16667,5.02467,1.0,0.286,1.5,3.01273,1.0,0.000
Qual prêmio tem uma das mais altas concentrações de ganhadores entre os afiliados da Universidade de Chicago?,Prêmio Nobel,2.22222,6.00792,0.94118,0.300,0.5,1.85566,1.0,0.000
Quantos membros do corpo docente da Universidade de Chicago receberam o prêmio MacArthur Genius Grant?,34,2.5,5.65316,1.0,0.364,0.0,1.0,1.0,0.000
Quem é um dos ex-alunos proeminentes da Universidade de Chicago que tem uma biblioteca presidencial na universidade?,Barack Obama,3.16667,6.00792,0.94118,0.300,0.5,1.85566,1.0,0.000
Qual imagem representa a Universidade de Chicago em seu site oficial?,UniversityofChicagoPanoramic.jpg e University of Chicago shield.svg,2.0,5.02467,1.0,0.714,2.2,3.79304,1.0,0.000
Quantos ganhadores do Prêmio Pulitzer estão associados à Universidade de Chicago?,24,2.58333,5.02467,1.0,0.125,0.0,1.0,1.0,0.000
Quem foi um dos estudiosos que desempenhou papel importante no desenvolvimento da sociologia na Universidade de Chicago?,Ernest Burgess,2.77778,5.90165,1.0,0.400,0.5,1.85566,1.0,0.000
Qual acreditação possui a Universidade de Chicago?,Higher Learning Commission,1.75,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
