Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
qual_foi_a_dinastia_que_governou_a_china_entre_1271_e_1368_,Dinastia_Yuan,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quem_fundou_a_Dinastia_Yuan_,Batu_quan,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quantos_anos_aproximadamente_durou_a_Dinastia_Yuan_,97_anos,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
a_Dinastia_Yuan_foi_também_conhecida_como_,Dinastia_Mongol,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quem_era_o_primeiro_imperador_da_Dinastia_Yuan_,Kublai_Khan,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual_foram_os_limites_temporais_do_governo_da_Dinastia_Yuan_,1271_a_1368,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
a_Dinastia_Yuan_sucessora_de_quem_,Dinastia_Song_do_Norte,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
quem_foi_o_último_imperador_das_Dinastia_Yuan_,Toghon_Temür,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
qual_dinastia_sucedeu_a_Dinastia_Yuan_na_china_,Dinastia_Ming,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
a_Dinastia_Yuan_também_governou_quais_outros_territórios_além_da_China_,Mongólia_e_coreia,0.5,1.0,1.0,0.000,0.0,1.0,1.0,0.000
