Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o objetivo principal da desobediência civil?,Promover a mudança social ou defender valores morais,1.77778,4.37319,1.0,0.800,1.125,4.37319,1.0,0.500
O que distingue a desobediência civil do cumprimento de leis sem convicção moral?,A desobediência civil tem um fundo ético ou moral,2.14286,5.36491,1.0,0.429,1.33333,4.61384,1.0,0.667
Qual é uma figura histórica associada à desobediência civil?,Gandhi e Martin Luther King Jr. são exemplos famosos,1.9,4.61384,1.0,0.333,1.77778,4.61384,1.0,0.125
O que acontece legalmente quando pessoas se envolvem em desobediência civil?,Eles podem enfrentar multas ou outros castigos legais,2.25,5.02467,1.0,0.167,0.875,4.37319,1.0,0.200
Por que alguém optaria pela desobediência civil ao invés de métodos de protestos tradicionais?,Tendem a ser mais assertivos em defender causas morais ou éticas,2.13333,5.63172,0.92857,0.167,1.27273,5.02467,1.0,0.500
Qual é a diferença entre desobediência civil e rebelião?,A desobediência civil tem um objetivo político ou social,1.8,4.61384,1.0,0.400,1.11111,4.61384,1.0,0.833
Em que situação a desobediência civil é justificada moralmente?,Quando defender valores éticos ou sociais essenciais que se sentem ameaçados,2.1,4.61384,1.0,0.333,1.63636,5.02467,1.0,0.143
Como a desobediência civil é vista legalmente?,Ela pode violar leis,1.875,4.10211,1.0,0.400,0.75,3.01273,1.0,0.000
Qual é o propósito da desobediência civil em casos de injustiça?,Fomentar a mudança social e promover justiça,2.16667,5.02467,1.0,0.500,1.28571,4.10211,1.0,0.800
Por que a desobediência civil é considerada uma forma de resistência não violenta?,Ela utiliza métodos éticos para chamar atenção à um problema social,2.0,5.36491,1.0,0.625,1.63636,5.02467,1.0,0.714
