Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal função do IPCC?,sintetizar e divulgar o conhecimento mais avançado sobre mudanças climáticas,1.75,4.10211,1.0,0.500,1.5,4.82961,1.0,0.429
O IPCC foi criado em que ano?,1988,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Quantos grandes relatórios o IPCC produziu desde sua fundação?,cinco,2.0,4.61384,1.0,0.000,0.0,1.0,1.0,1.000
Qual é a instituição sede do IPCC?,Genebra,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Quem é atualmente o líder do IPCC?,Hoesung Lee,1.875,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
De qual organização Bert Bolin foi conhecido por ser parte?,IPCC,2.18182,4.82961,1.0,0.714,0.0,1.0,1.0,0.000
Julia Slingo está associada a qual instituição?,IPCC,2.0,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Qual é o cargo ocupado por Rajendra K. Pachauri no IPCC?,presidente,2.33333,5.02467,1.0,0.286,0.0,1.0,1.0,1.000
Quem é um dos autores do documento Renewable Energy Sources and Climate Change Mitigation?,Intergovernmental Panel on Climate Change,4.8,5.51466,1.0,0.100,2.0,3.43523,1.0,0.000
Quais foram as duas organizações que estabeleceram o IPCC?,Organização Meteorológica Mundial e Programa das Nações Unidas para o Meio Ambiente,1.7,4.61384,1.0,0.000,1.33333,5.20226,1.0,0.455
