Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
De que organização o IPCC faz parte?,as Nações Unidas,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
Quais organizações estabeleceram o IPCC?,a Organização Meteorológica Mundial (OMM) e o Programa das Nações Unidas para o Meio Ambiente (PNUMA),1.66667,3.43523,1.0,0.000,2.1,5.89142,0.9375,0.385
Onde está sediado o IPCC?,em Genebra,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a língua oficial do trabalho do IPCC?,o inglês,2.1,4.75438,0.88889,0.800,0.5,1.85566,1.0,1.000
Quem foi o primeiro presidente do IPCC?,Bert Bolin,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual nacionalidade tem Hoesung Lee?,coreano,1.66667,3.43523,1.0,0.250,0.0,1.0,1.0,1.000
Quem é atualmente o vice-presidente do IPCC?,Ismail El Gizouli,1.875,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Qual foi um relatório importante lançado pelo IPCC em 2018?,O Relatório Especial sobre aquecimento global de 1,2.09091,4.82961,1.0,0.167,1.125,4.37319,1.0,0.200
Que tratado climático é mencionado no contexto da ONU?,A Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC),2.6,4.61384,1.0,0.000,1.83333,4.82961,1.0,0.222
Qual premiação importante o IPCC recebeu?,O Prêmio Nobel da Paz em 2007,2.0,3.79304,1.0,0.250,1.71429,4.10211,1.0,0.000
Quando Rajendra Pachauri renunciou ao cargo de presidente do IPCC?,em fevereiro de 2015,2.09091,4.82961,1.0,0.333,0.75,3.01273,1.0,0.500
