Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é desigualdade econômica?,É a disparidade na distribuição de riquezas e recursos entre diferentes grupos sociais.,1.5,3.43523,1.0,0.000,2.21429,5.36491,1.0,0.143
Quais são as causas da desigualdade econômica?,Diferenças na educação,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.500
Como a desigualdade afeta a sociedade?,Reduz o crescimento econômico,2.0,3.95066,0.83333,0.333,0.75,3.01273,1.0,0.667
Qual é o indicador mais comum para medir a desigualdade?,O Índice de Gini.,2.54545,4.82961,1.0,0.667,1.4,3.01273,1.0,0.333
O que é o Índice de Gini?,Mede a desigualdade de renda em uma escala de 0 a 1,1.625,4.25402,0.85714,0.250,1.66667,5.47097,0.83333,0.333
Como a educação influencia a desigualdade?,Acesso limitado à educação perpetua ciclos de pobreza e desigualdade.,2.0,3.95066,0.83333,0.333,2.72727,4.82961,1.0,0.286
Quais políticas públicas podem reduzir a desigualdade?,Renda básica,2.0,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
O que é pobreza extrema?,Situação em que indivíduos não conseguem satisfazer necessidades básicas.,1.5,3.43523,1.0,0.333,1.7,4.61384,1.0,0.429
Como a globalização afeta a desigualdade?,Pode aumentar a desigualdade entre países e grupos sociais.,2.0,3.95066,0.83333,0.000,2.0,4.61384,1.0,0.167
Quais são os efeitos da desigualdade na saúde?,Aumento de doenças e redução da expectativa de vida em populações vulneráveis.,2.33333,4.37319,1.0,0.500,2.23077,5.32781,0.91667,0.143
