Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a desobediência civil?,recusa ativa de obedecer leis,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.250
Qual o nome do ensaio de Henry David Thoreau que popularizou o termo desobediência civil nos EUA?,Resistência ao Governo Civil,2.11111,6.00792,0.94118,0.400,0.75,3.01273,1.0,0.000
Quais líderes foram inspirados pela desobediência civil?,Susan B. Anthony,1.75,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
Qual movimento nos EUA utilizou a desobediência civil?,movimento dos direitos civis,2.33333,4.37319,1.0,0.400,1.0,3.01273,1.0,0.333
O que a desobediência civil geralmente envolve?,protestos pacíficos,2.5,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Qual característica define a desobediência civil como civil?,não violência,1.77778,4.51932,0.875,0.400,0.5,1.85566,1.0,1.500
Quem considerou a desobediência civil como um ato de reverência à lei?,Martin Luther King Jr.,2.76923,5.20226,1.0,0.500,2.0,3.01273,1.0,0.000
Em qual país ocorreu a Revolução Laranja em 2004?,Ucrânia,2.1,4.75438,0.88889,0.200,0.0,1.0,1.0,0.000
Qual foi um dos métodos utilizados pelo movimento End SARS?,desobediência civil,3.09091,4.82961,1.0,0.167,0.5,1.85566,1.0,0.500
Qual o papel da desobediência civil em protestos?,resistência não violenta,1.88889,4.37319,1.0,0.500,0.66667,2.50045,1.0,1.000
Quais os grupos que utilizam a desobediência civil?,Women in the yellow vests movement,1.66667,4.37319,1.0,0.250,2.5,3.79304,1.0,0.000
