Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a população de Jacksonville em 2020?,949,1.66667,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Onde se localiza Jacksonville?,no litoral atlântico do nordeste da Flórida,1.6,3.01273,1.0,0.000,3.0,4.10211,1.0,0.500
Quando Jacksonville consolidou sua administração com Duval County?,1968,1.66667,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual é a população da área metropolitana de Jacksonville em 2020?,1,2.41667,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Jacksonville está localizada quantos quilômetros ao sul da linha do estado da Geórgia?,18 quilômetros,5.0,5.48607,0.92308,0.375,0.5,1.85566,1.0,0.000
Quando foi estabelecido o assentamento no Cow Ford?,1822,2.0,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a posição de Jacksonville como porto naval dos EUA?,terceiro maior,2.25,5.02467,1.0,0.500,0.5,1.85566,1.0,1.000
Em que ano os franceses fundaram o Fort Caroline em Jacksonville?,1564,2.08333,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
O que são as comunidades do Litoral de Jacksonville?,alongam o litoral adjacente do Atlântico,2.1,4.61384,1.0,0.400,1.33333,3.79304,1.0,0.250
Qual é a capital da Flórida?,Tallahassee,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
