Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição informal da região do sul da Califórnia?,SoCal,3.5,5.1549,0.90909,0.500,0.0,1.0,1.0,0.000
Qual é o modelo de página wiki utilizado pela região do sul da Califórnia?,Template:Portal,3.66667,5.51466,1.0,0.500,1.0,1.85566,1.0,0.000
Quais são as principais características físicas que definem as fronteiras da região do sul da Califórnia?,Oceano Pacífico,2.82353,6.01226,0.875,0.333,0.5,1.85566,1.0,0.000
Qual foi a população estimada para 2019?,23.8 milhões de pessoas,1.75,4.10211,1.0,0.250,0.75,3.01273,1.0,0.000
Quais são algumas das principais cidades na região do sul da Califórnia?,Los Angeles,2.92308,5.20226,1.0,0.500,0.5,1.85566,1.0,0.000
A qual categoria a região do sul da Califórnia pertence?,PhysicalEntity100001930,3.0,4.96484,0.9,0.600,0.0,1.0,1.0,0.000
Qual é o modelo de página wiki utilizado para citar fontes relacionadas à região do sul da Califórnia?,Template:Cite journal,3.36842,6.01374,1.0,0.455,1.0,2.50045,1.0,0.000
A região do sul da Califórnia é um YagoPermanentlyLocatedEntity?,Sim,2.8,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quais são algumas das principais instituições na região do sul da Califórnia?,Automobile Club of Southern California e Chinese American Museum,3.23077,5.20226,1.0,0.500,2.11111,4.61384,1.0,0.000
Qual é o tamanho total da área da região do sul da Califórnia?,56505 mi²,3.57143,5.62279,0.84615,0.857,1.0,1.85566,1.0,0.000
Quantos tipos de americanos têm populações significativas na região do sul da Califórnea?,12,2.78571,5.36491,1.0,0.250,0.0,1.0,1.0,0.000
