Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi estabelecida a dinastia Yuan?,1271  ,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
 quem fundou a dinastia Yuan?,Kublai Khan  ,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
 quais terras o reiuan controlling inicialmente?,As Norinas China e Mongolia  ,2.0,3.79304,1.0,0.000,1.2,3.43523,1.0,0.000
 Quals dos reis usaram Chinese em lugar de mongolian?,Alguns de seus sucedentos  ,2.4,4.61384,1.0,0.167,0.75,3.01273,1.0,0.000
 Quantos regidores governaram a Yuan dinastia?,6 regidores (de 1271 a 1368)  ,1.71429,3.79304,1.0,0.000,1.0,3.79304,1.0,0.000
 Quem reiuan teve como origem a sequência que led à Ming dinastia?,O imperador de.song  ,2.0,5.20226,1.0,0.167,1.8,2.50045,1.0,0.500
 De onde eram os reisuan provenientes?,Do clan Borjigin  ,1.57143,3.79304,1.0,0.000,1.0,2.50045,1.0,0.000
 Em qual ano o dinastia Yuan foi derretido pela dinastia Ming?,1368  ,2.33333,5.1549,0.90909,0.143,0.0,1.0,1.0,0.000
 Qual era o título adicional do rainha Kublai Khan?,Grande Khan  ,2.7,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
 Em qual ano a dinastia Yuan terminou?,1635,2.125,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
