Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal característica que define o islamismo político?,uma ideologia político-religiosa,1.72727,4.82961,1.0,0.667,0.66667,2.50045,1.0,0.000
Quais são alguns dos objetivos comuns dos movimentos islâmicos?,implementação da xaria,1.9,4.75438,0.88889,0.200,1.0,2.50045,1.0,0.000
Que tipo de influências os islâmicos geralmente rejeitam?,ocidentais,2.22222,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a ligação entre Al Wefaq e o islamismo?,Al Wefaq possui ideologia Islamism,1.81818,4.82961,1.0,0.400,1.0,3.43523,1.0,0.000
Quais grupos são frequentemente associados aos al-harakat al-Islamiyyah?,instituições islâmicas ou movimentos de mobilização social,2.22222,4.37319,1.0,0.167,1.0,4.10211,1.0,0.200
Quais são alguns exemplos de organizações que adotam a ideologia do islamismo?,Movement for Democracy in Algeria,1.84615,5.20226,1.0,0.333,1.0,3.43523,1.0,0.000
Que tipo de modelo de página wiki é usado para o islamismo?,Template:Main,2.23077,5.32781,0.91667,0.714,1.0,1.85566,1.0,0.000
Quais são algumas das imagens representativas associadas ao islamismo?,Flag of the Taliban.svg,2.7,4.61384,1.0,0.400,2.5,3.01273,1.0,0.000
Quais são alguns dos tipos de entidades que o islamismo se enquadra?,Cognition100023271 e YagoPermanentlyLocatedEntity,2.30769,5.20226,1.0,0.400,0.66667,2.50045,1.0,0.000
Quais são algumas das motivações por trás de eventos como os massacres de Bankass em 2022?,Islamism,2.0,5.89142,0.9375,0.167,0.0,1.0,1.0,0.000
