Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
9. Natural features like waterfalls, hydroelectric potential,1.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Onde está situado o Rio Reno?,Rio de Janeiro,1.57143,3.79304,1.0,0.000,0.66667,2.50045,1.0,0.333
Qual é a origem do Rio Reno?,Serra do Mar,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.333
Em qual baía o Rio Reno desemboca?,Guanabara,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quais são algumas características naturais ao longo do Rio Reno?,Fluvisombras,1.90909,4.82961,1.0,0.200,0.0,1.0,1.0,0.000
Como o Rio Reno contribui para a biodiversidade local?,Suporta flora e fauna diversificadas,2.2,4.61384,1.0,0.400,1.0,3.43523,1.0,0.500
Por que se considera o potencial hidroelétrico do Rio Reno?,Devido ao fluxo de água,2.0,4.82961,1.0,0.000,1.0,3.43523,1.0,0.500
Qual tipo de vegetação rodeia o Rio Reno?,Densa e variada,2.0,4.37319,1.0,0.400,0.66667,2.50045,1.0,0.000
O que torna o Rio Reno um ponto turístico?,Beleza natural,2.1,4.75438,0.88889,0.200,0.5,1.85566,1.0,0.500
Como o Rio Reno afeta o ecossistema local?,Suprindo recursos para flora e fauna,2.22222,4.51932,0.875,0.400,1.5,3.79304,1.0,0.500
Qual é uma das utilizações do Rio Reno?,Geração de energia hidroelétrica,2.33333,4.37319,1.0,0.000,0.75,3.01273,1.0,0.333
