Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
**pergunta,resposta**  ,1.0,1.85566,1.0,0.500,1.0,1.0,1.0,1.000
Quando o Parlamento da Escócia foi estabelecido?,1999  ,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a localização do Parlamento da Escócia?,Edimburgo,2.33333,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Quantos membros possui o Parlamento da Escócia?,129  ,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quem é o atual líder do Parlamento da Escócia?,Alison Johnstone  ,2.7,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é o ato que estabeleceu os poderes do Parlamento da Escócia?,Lei da Escócia de 1998  ,2.23077,5.20226,1.0,0.143,1.0,3.43523,1.0,0.000
Quais órgãos têm poderes reservados no Reino Unido?,Parlamento do Reino Unido (Westminster)  ,2.11111,4.37319,1.0,0.000,1.85714,3.43523,1.0,0.000
Qual é o papel do Presidente do Parlamento?,Supervisionar os processos parlamentares  ,2.33333,4.51932,0.875,0.400,0.75,3.01273,1.0,0.000
Quais são alguns dos comitês do Parlamento da Escócia?,Saúde e Esporte,2.7,4.61384,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual foi a data da última eleição?,06 de maio de 2021  ,1.75,4.10211,1.0,0.500,0.8,3.59796,0.8,0.333
O que o relatório Kilbrandon recomendou em 1973?,Estabelecer uma Assembleia Escocesa eleita diretamente,1.88889,4.51932,0.875,0.000,0.83333,3.79304,1.0,0.200
