Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
2. Qual é o fluido de trabalho utilizado nas máquinas a vapor?,vapor de água,1.58333,5.20226,1.0,0.286,0.66667,2.50045,1.0,1.000
3. Qual é o princípio físico que permite a geração de energia mecânica nas turbinas a vapor?,expansão do vapor,1.66176,6.00792,0.94118,0.500,1.0,2.50045,1.0,0.500
4. Em quais aplicações modernas o motor a vapor ainda é utilizado?,reatores nucleares,1.41667,5.20226,1.0,0.375,0.5,1.85566,1.0,0.000
6. Qual é o nome do modelo wiki utilizado para páginas sobre o motor a vapor?,Template:Convert,1.9375,5.89142,0.9375,0.444,1.0,1.85566,1.0,0.000
7. Qual é o nome da imagem representativa do motor a vapor mencionada no texto?,Boulton and Watt centrifugal governor-MJ.jpg,1.85,5.65316,1.0,0.556,3.0,3.43523,1.0,0.000
8. O que acontece com a temperatura do vapor durante o processo de expansão em uma turbina a vapor?,diminui,1.53947,6.44608,0.84211,0.375,0.0,1.0,1.0,0.000
9. Qual é a categoria principal relacionada ao motor a vapor?,Category:Steam engines,1.52273,5.1549,0.90909,0.571,1.0,2.50045,1.0,0.000
10. Qual é a fonte de energia utilizada nos motores a vapor?,calor,1.58333,5.32781,0.91667,0.429,0.0,1.0,1.0,1.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o fluido de trabalho utilizado nas máquinas a vapor?,vapor de água,2.66667,5.02467,1.0,0.333,0.66667,2.50045,1.0,1.000
Qual é o princípio físico que permite a geração de energia mecânica nas turbinas a vapor?,expansão do vapor,2.82353,5.89142,0.9375,0.556,1.0,2.50045,1.0,0.500
Em quais aplicações modernas o motor a vapor ainda é utilizado?,reatores nucleares,2.33333,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
Qual é o nome da imagem representativa do motor a vapor mencionada no texto?,Boulton and Watt centrifugal governor-MJ.jpg,3.2,5.51466,1.0,0.625,3.0,3.43523,1.0,0.000
O que acontece com a temperatura do vapor durante o processo de expansão em uma turbina a vapor?,diminui,2.57895,6.35243,0.83333,0.429,0.0,1.0,1.0,0.000
Qual é o nome do modelo wiki utilizado para páginas sobre o motor a vapor?,Template:Convert,3.375,5.76639,0.93333,0.500,1.0,1.85566,1.0,0.000
Qual é a categoria principal relacionada ao motor a vapor?,Category:Steam engines,2.54545,4.96484,0.9,0.667,1.0,2.50045,1.0,0.000
Qual é a fonte de energia utilizada nos motores a vapor?,calor,2.66667,5.1549,0.90909,0.500,0.0,1.0,1.0,1.000
