Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o número de países que compõem a bacia amazônica?,nove países  ,1.72727,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
Qual a porcentagem da floresta amazônica no Brasil?,60% do território  ,2.77778,4.37319,1.0,0.250,1.0,3.01273,1.0,0.500
Quantas espécies de árvores existem na floresta amazônica?,16.000 espécies  ,2.11111,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Qual país possui a maior parte da floresta amazônica?,Brasil  ,2.1,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Quantos territórios indígenas estão formalmente reconhecidos?,3.344 territórios  ,2.0,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual a área total da bacia amazônica?,7.000.000 km²  ,1.875,4.10211,1.0,1.000,1.0,1.85566,1.0,0.000
Quais países têm Amazonas em seus nomes?,quatro nações  ,1.75,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual a porcentagem da floresta amazônica em relação às florestas tropicais mundiais?,mais da metade  ,2.61538,5.20226,1.0,0.167,1.0,2.50045,1.0,1.000
Quantas pessoas vivem na floresta amazônica?,30 milhões de pessoas  ,1.85714,3.79304,1.0,0.250,0.75,3.01273,1.0,0.000
Qual o nome da área protegida na França?,Parque Amazoniano da Guiana,2.77778,4.37319,1.0,0.500,1.5,3.01273,1.0,0.000
