Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
qual a capital da Polônia,Varsóvia,1.0,3.43523,1.0,1.000,0.0,1.0,1.0,0.000
Varsóvia é uma cidade localizada em qual país,Polônia,1.0,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
qual o nome da cidade mencionada no texto,Varsóvia,1.5,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
o texto fornece informações sobre qual cidade europeia,Varsóvia,1.25,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
o texto é sobre qual localidade,Varsóvia,1.0,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
qual cidade é o foco principal do texto,Varsóvia,1.125,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
o texto descreve características de qual cidade,Varsóvia,1.28571,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
o texto apresenta informações referentes a qual capital,Varsóvia,1.5,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
o texto menciona alguma cidade além de Varsóvia,Não,1.0,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
qual é o assunto central do texto,Varsóvia,1.28571,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
