Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o principal objetivo de uma farmácia?,Dispensar medicamentos e promover a saúde da população,1.625,4.10211,1.0,1.333,1.125,4.37319,1.0,0.600
Qual a importância da manipulação de medicamentos em farmácias?,Permite a personalização de doses e formas farmacêuticas,1.8,4.61384,1.0,0.250,1.25,4.37319,1.0,0.000
O que é a ANVISA e qual sua função?,Agência Nacional de Vigilância Sanitária,2.1,4.61384,1.0,0.333,1.0,3.43523,1.0,0.200
Qual a importância do controle de estoque em uma farmácia?,Garantir a disponibilidade de medicamentos e evitar perdas,1.81818,4.82961,1.0,1.000,1.25,4.37319,1.0,0.200
O que é a validade de um medicamento e por que é importante?,Prazo após o qual o medicamento perde sua eficácia e segurança,2.64286,5.62279,0.84615,0.600,1.72727,5.1549,0.90909,0.600
Qual a função do farmacêutico na dispensação de medicamentos?,Orientar o paciente sobre o uso correto e os possíveis efeitos colaterais,2.7,4.61384,1.0,0.250,0.91667,5.32781,0.91667,0.571
O que são medicamentos genéricos e qual sua relação com os medicamentos de referência?,Medicamentos com o mesmo princípio ativo,2.06667,5.63172,0.92857,0.500,0.83333,3.79304,1.0,0.667
O que é a farmacovigilância?,Monitoramento contínuo dos efeitos dos medicamentos após sua comercialização,1.5,3.43523,1.0,0.000,1.44444,4.75438,0.88889,0.200
Qual a importância da higiene e limpeza em uma farmácia?,Prevenir a contaminação de medicamentos e garantir a segurança dos pacientes,2.18182,4.82961,1.0,1.000,1.36364,5.1549,0.90909,0.667
O que são medicamentos isentos de prescrição?,Medicamentos que podem ser comprados sem receita médica,2.0,4.10211,1.0,0.250,0.875,4.37319,1.0,0.500
