Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais eram as principais causas da partida dos huguenotes da França?,Perseguições religiosas e a revogação do Edito de Nantes em 1685,3.0,5.1549,0.90909,0.167,1.36364,5.02467,1.0,0.143
Qual foi o número aproximado de huguenotes que deixaram a França após a revogação do Edito de Nantes?,Cerca de 300.000,2.57895,6.22924,0.88889,0.200,1.0,2.50045,1.0,0.000
Quais regiões da França tinham maior concentração de luteranos entre os protestantes?,Alsácia,2.23077,5.20226,1.0,0.143,0.0,1.0,1.0,0.000
Qual século foi marcado pelas guerras religiosas na França envolvendo os huguenotes?,Século XVI,2.84615,5.20226,1.0,0.125,0.5,1.85566,1.0,0.000
Qual foi um dos motivos que levou muitos huguenotes a abandonar a França?,Perseguições religiosas organizadas por Luís XIV,2.0,5.48607,0.92308,0.167,1.0,3.79304,1.0,0.000
Qual modelo de página wiki é associado à representação dos huguenotes?,Template:Respell e Template:ISBN,2.58333,5.02467,1.0,0.429,2.0,3.59796,0.8,0.000
Qual imagem representa historicamente os huguenotes em situações adversas?,Massacre of the Vaudois de Merindol e La masacre de San Bartolomé,1.8,4.61384,1.0,0.167,1.83333,5.32781,0.91667,0.250
Qual foi o nome dado a um distrito nos EUA em homenagem aos huguenotes?,Huguenot,2.46667,5.51466,1.0,0.571,0.0,1.0,1.0,0.000
Qual foi uma consequência social da expulsão dos huguenotes da França?,Diminuição da população protestante no país,2.66667,5.1549,0.90909,0.167,2.5,3.79304,1.0,0.750
Qual cruz é considerada um símbolo importante dos huguenotes?,A Cruz Huguenote (Calvinista),1.9,4.61384,1.0,0.500,1.16667,3.01273,1.0,0.000
