Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a área da bacia do Amazonas?,7.000.000 km²,2.33333,4.37319,1.0,0.500,1.0,1.85566,1.0,0.000
Qual país possui a maior parte da Amazônia?,Brasil (60%),1.88889,4.37319,1.0,0.600,1.0,2.50045,1.0,0.000
Qual o tipo de floresta predominante na Amazônia?,Floresta tropical úmida de folhas largas,2.0,4.37319,1.0,0.500,1.0,3.79304,1.0,0.200
Quanto tempo dura um soneto em minutos?,30,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a população total da região?,Mais de 30 milhões de pessoas,1.75,4.10211,1.0,1.000,1.33333,3.95066,0.83333,0.000
Qual país tem a segunda maior área da Amazônia?,Peru (13%),1.9,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
Quantos grupos indígenas isolados existem?,60 grupos,1.83333,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a área total da floresta amazônica?,5,1.88889,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Qual o nome do parque na Guiana Francesa?,Parque Amazônico da Guiana,2.77778,4.37319,1.0,0.500,1.5,3.01273,1.0,0.000
Quantas árvores estima-se que existam na Amazônia?,390 bilhões de árvores,1.75,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
