Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o principal componente de um pacote em packet switching? ,Header e payload são os componentes de um pacote.,1.72727,4.82961,1.0,0.400,1.9,4.61384,1.0,0.400
Quem desenvolveu o conceito de distributed adaptive message block switching? ,Paul Baran desenvolveu esse conceito.,2.27273,4.82961,1.0,0.143,1.66667,3.43523,1.0,0.250
Em que instituição Paul Baran realizou sua pesquisa? ,Ele trabalhou no programa da RAND Corporation.,2.11111,4.37319,1.0,0.400,2.0,4.10211,1.0,0.250
Em que ano Donald Davies cunhou o termo packet switching? ,Davies introduziu o termo em 1965.,2.09091,4.82961,1.0,0.286,1.57143,3.79304,1.0,0.250
Qual a importância do packet switching para redes de computadores? ,É a base da comunicação de dados mundial.,2.45455,4.82961,1.0,0.200,1.77778,4.37319,1.0,0.600
O que contradizia o conceito de Baran em relação à banda disponível? ,Ele desafiou a pre-alocação de banda.,1.76923,5.32781,0.91667,0.400,1.57143,3.79304,1.0,0.333
Qual rede incorporou o conceito de packet switching? ,A ARPANET nos Estados Unidos.,1.88889,4.37319,1.0,0.400,1.66667,3.43523,1.0,0.000
Em que instituição Donald Davies trabalhou? ,Ele trabalhou no National Physical Laboratory.,2.0,3.79304,1.0,0.250,2.0,3.79304,1.0,0.000
Qual o objetivo do distributed adaptive message block switching? ,Fornecer roteamento tolerante a falhas.,3.2,4.61384,1.0,0.333,1.66667,3.43523,1.0,0.000
Como o trabalho de Davies impactou o desenvolvimento de redes? ,Inspirou inúmeras redes de packet switching.,2.09091,5.12344,0.8,0.400,1.57143,3.79304,1.0,0.000
