Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Aqui estão 10 pares `pergunta,resposta` gerados com base nas instruções e no contexto fornecido:,1.0,3.43523,1.0,0.250,2.16667,4.82961,1.0,0.333
1.  Qual a principal fonte de energia utilizada em motores a vapor?,vapor,1.5,5.32781,0.91667,0.571,0.0,1.0,1.0,1.000
2.  Qual a função principal de uma caldeira em um motor a vapor?,gerar vapor,1.51923,5.48607,0.92308,0.667,0.5,1.85566,1.0,1.000
3.  Qual foi a primeira aplicação prática do motor a vapor?,bomba de vapor,1.56818,5.1549,0.90909,0.571,0.66667,2.50045,1.0,1.000
4.  Quem é creditado com a invenção do motor atmosférico?,Thomas Newcomen,1.4,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
5.  Qual o nome do primeiro motor a vapor comercialmente bem-sucedido?,motor atmosférico,1.43182,5.02467,1.0,0.571,0.5,1.85566,1.0,1.000
6.  Em que ano James Watt aprimorou o motor a vapor?,1769,1.65909,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
7.  O que o controle de vapor visa fazer?,controlar,1.25,4.75438,0.88889,0.600,0.0,1.0,1.0,1.000
8.  Qual o principal componente que gera a pressão no ciclo Rankine?,caldeira,1.25,5.20226,1.0,0.429,0.0,1.0,1.0,0.000
9.  Em que se baseia o ciclo Rankine?,vapor,1.0625,4.37319,1.0,0.250,0.0,1.0,1.0,1.000
10. Qual o objetivo do controle de vapor?,controlar,1.125,4.37319,1.0,1.000,0.0,1.0,1.0,1.000
