Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Now, formulating the questions:,0.0,1.0,1.0,0.000,1.5,2.50045,1.0,0.000
Check if answers are within 10 words and accurate. Make sure each question is unique and covers different aspects. Avoid any markdown, just the CSV.,2.59091,6.49101,0.95455,0.000,1.5,2.50045,1.0,0.000
De onde se originou a peste negra?,Central ou leste da Ásia  ,2.0,4.10211,1.0,0.000,1.0,3.43523,1.0,0.333
Como a peste negra se espalhou para a Europa?,Navios mercantes com ratos  ,2.0,4.75438,0.88889,0.000,0.75,3.01273,1.0,0.000
Quantas pessoas a peste negra matou?,75-200 milhões de pessoas  ,2.0,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Em que período a peste negra ocorreu?,De 1346 a 1353  ,2.125,4.10211,1.0,0.250,0.75,3.01273,1.0,0.000
Qual é a forma secundária de transmissão da peste?,Contato humano direto  ,1.8,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.667
Onde foi descoberto o surto inicial da peste?,Kyrghizistão no final dos anos 1330  ,1.77778,4.37319,1.0,0.167,2.5,3.79304,1.0,0.500
Qual foi o impacto da peste na população europeia?,Redução de 30-60% da população  ,2.7,4.61384,1.0,0.200,1.33333,3.79304,1.0,0.333
Qual é a causa da peste negra?,Bactéria Yersinia pestis  ,1.75,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Como a peste negra se compara ao Grande Fome?,Ocorreu após a Grande Fome  ,2.1,4.61384,1.0,0.000,0.8,3.43523,1.0,0.000
Como a peste negra chegou à Inglaterra?,Através de portos costeiros,1.875,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
