Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o principal diferencial das escolas particulares em relação às públicas?,Administração sem financiamento governamental,2.23077,5.20226,1.0,0.167,0.75,3.01273,1.0,0.000
Como as escolas particulares financeiam-se se não dependem do governo?,Privadamente,2.18182,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Em que sentido a palavra independente se aplica às escolas particulares?,Sistema de governo independente,2.16667,5.02467,1.0,0.500,0.75,3.01273,1.0,0.667
Pode uma escola particular ter um sistema de governança semelhante ao dos colégios públicos?,Sim,2.26667,5.51466,1.0,0.556,0.0,1.0,1.0,0.000
Qual é o valor médio anual para algumas escolas particulares notáveis na Nova Inglaterra?,$ 45.000,2.53333,5.51466,1.0,0.333,0.5,1.85566,1.0,0.000
Por que as escolas particulares têm a liberdade de selecionar seus alunos?,Para garantir seu perfil específico,2.0,5.20226,1.0,0.167,0.8,3.43523,1.0,0.333
Em qual país as universidades são geralmente chamadas de escolas particulares?,Austrália,2.0,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Qual é o termo alternativo para uma universidade em América do Norte?,Escolas particulares,1.92308,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
O ano 12 da educação básica em algumas regiões se chama como?,Sexto menor,2.69231,5.20226,1.0,0.500,0.5,1.85566,1.0,1.000
O ano 13 da educação secundária em outras regiões se denomina por quê?,Sexto superior.,2.71429,5.36491,1.0,0.333,1.0,1.85566,1.0,0.500
