Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Aqui estão 10 pares `pergunta,resposta` gerados com base nas informações fornecidas e regras:,1.0,3.43523,1.0,0.250,2.45455,4.61384,1.0,0.333
1.  Qual é a unidade básica de medida de uma força?,força,1.15909,5.1549,0.90909,0.500,0.0,1.0,1.0,1.000
2.  O que é a força como uma interação?,interação,1.30556,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
4.  Qual é o conceito de torque e como ele se relaciona com a força e a distância?,torque,1.5,6.22924,0.88889,0.429,0.0,1.0,1.0,0.000
5.  Qual é a natureza da força gravitacional?,gravitacional,1.25,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
6.  Qual é o papel das forças no movimento dos objetos?,movimento,1.79545,5.02467,1.0,0.333,0.0,1.0,1.0,1.000
7.  O que é o conceito de trabalho em termos de força e deslocamento?,trabalho,1.57143,5.76263,0.85714,0.500,0.0,1.0,1.0,1.000
8.  Como a força pode ser expressa matematicamente?,F = ma,1.125,4.37319,1.0,0.500,1.0,1.85566,1.0,0.500
9.  Qual é a importância da força no estudo da física?,Base para o estudo da física,1.70455,5.1549,0.90909,0.667,0.83333,3.79304,1.0,0.667
10. Qual é o conceito de pressão em termos de força e área?,pressão,1.28846,5.48607,0.92308,0.571,0.0,1.0,1.0,1.000
