Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o nome em gaélico escocês para o Parlamento Escocês?,Pàrlamaid na h-Alba,1.81818,5.12344,0.8,0.200,1.0,2.50045,1.0,0.000
Quantos membros compõem o Parlamento Escocês?,129,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual sistema eleitoral é utilizado para eleger os MSPs?,Sistema de membros adicionais,2.3,4.61384,1.0,0.500,0.75,3.01273,1.0,0.000
Quantos MSPs representam as circunscrições geográficas?,73,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quantos MSPs são eleitos como membros de lista?,56,1.77778,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi a data da última eleição geral para o Parlamento?,6 de maio de 2021,1.83333,5.02467,1.0,0.667,0.8,3.59796,0.8,0.333
Quando o Parlamento da Escócia deixou de existir?,Após os Atos de União de 1707,2.11111,4.37319,1.0,0.200,0.85714,4.25402,0.85714,0.250
Qual ato legal especificou os poderes do Parlamento Escocês?,Scotland Act 1998,2.2,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Quais atos expandiram os poderes do Parlamento sobre impostos e bem-estar?,Scotland Act 2012 e 2016,2.5,5.02467,1.0,0.000,1.4,3.43523,1.0,0.400
Qual lei busca restringir o exercício das competências devolvidas?,United Kingdom Internal Market Act 2020,2.3,4.61384,1.0,0.500,2.5,3.79304,1.0,0.000
