Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
3. Em que forma o oxigênio ocorre naturalmente na atmosfera?,O2,1.5,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
4. Qual é a porcentagem aproximada de oxigênio na atmosfera terrestre?,21%,1.29545,5.02467,1.0,0.429,0.5,1.85566,1.0,0.000
5. Qual é o estado físico do oxigênio na temperatura ambiente?,Gasoso,1.79545,5.02467,1.0,0.714,0.0,1.0,1.0,0.000
6. Qual é a fórmula molecular do ozônio?,O3,1.25,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
7. Qual elemento químico é essencial para a respiração celular?,Oxigênio,1.25,4.82961,1.0,0.857,0.0,1.0,1.0,0.000
8. Qual é a função principal do oxigênio no processo de respiração celular?,Atuar como aceptor final de elétrons,1.40385,5.36491,1.0,0.875,0.83333,3.79304,1.0,0.500
9. Qual é a classificação do oxigênio na tabela periódica?,Não metal,1.4,4.82961,1.0,0.500,0.5,1.85566,1.0,0.500
10. Qual é o nome do isótopo mais comum do oxigênio?,Oxigênio-16,1.43182,5.1549,0.90909,0.571,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que forma o oxigênio ocorre naturalmente na atmosfera?,O2,2.5,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Qual é a porcentagem aproximada de oxigênio na atmosfera terrestre?,21%,2.09091,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o estado físico do oxigênio na temperatura ambiente?,Gasoso,3.09091,4.82961,1.0,0.833,0.0,1.0,1.0,0.000
Qual é a fórmula molecular do ozônio?,O3,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual elemento químico é essencial para a respiração celular?,Oxigênio,2.0,4.61384,1.0,1.000,0.0,1.0,1.0,0.000
Qual é a função principal do oxigênio no processo de respiração celular?,Atuar como aceptor final de elétrons,2.30769,5.20226,1.0,1.000,0.83333,3.79304,1.0,0.500
Qual é a classificação do oxigênio na tabela periódica?,Não metal,2.3,4.61384,1.0,0.600,0.5,1.85566,1.0,0.500
Qual é o nome do isótopo mais comum do oxigênio?,Oxigênio-16,2.36364,4.96484,0.9,0.667,0.0,1.0,1.0,0.000
