Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que significa ctenophora em grego?,κτείς (kteis) 'comb' e φέρω (pherō) 'to carry',1.85714,3.79304,1.0,0.333,2.0625,4.37319,1.0,0.000
Onde os ctenóforos geralmente habitam?,águas marinhas,1.66667,3.43523,1.0,0.250,0.5,1.85566,1.0,0.000
Quais animais são conhecidos como ctenóforos?,comb jellies,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Que característica distintiva os ctenóforos têm para nadar?,'pentes' - grupos de cílios,1.77778,4.37319,1.0,0.400,1.0,3.01273,1.0,0.000
Qual o tamanho máximo que um ctenóforo pode atingir?,1,2.1,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Como os ctenóforos capturam sua presa?,coloblasts - células adesivas nos tentáculos,1.71429,3.79304,1.0,0.333,2.5,3.43523,1.0,0.000
Qual é uma forma corporal comum de ctenóforo que possui tentáculos retratáveis?,cydippids,1.84615,5.20226,1.0,0.250,0.0,1.0,1.0,0.000
Quando as primeiras fósseis de ctenóforos são datadas?,early Cambrian,2.11111,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Como são chamados os ctenóforos quando funcionam como predadores?,predatores,1.8,4.75438,0.88889,0.200,0.0,1.0,1.0,0.000
Qual é a importância dos estudos de filogenia molecular sobre o lugar dos ctenóforos na árvore da vida?,posição taxonômica em debate,2.73684,6.11685,0.94444,0.444,1.0,3.01273,1.0,0.667
