Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando ocorreu a primeira epidemia de Morte Negra?,1346.,1.66667,4.37319,1.0,0.200,0.5,1.0,1.0,0.000
De onde se originou a Morte Negra?,Central Asia or East Asia.,2.0,4.10211,1.0,0.000,2.5,3.59796,0.8,0.000
O que foi a Morte Negra na Europa?,Uma pandemia de peste bubônica.,2.0,4.37319,1.0,0.000,1.5,3.43523,1.0,0.000
Qual foi o impacto da Morte Negra na população europeia?,As mortes atingiram 30-60% da população total da Europa.,3.09091,4.82961,1.0,0.167,2.27273,4.96484,0.9,0.500
Quem descobriu os primeiros registros da epidemia da Morte Negra?,Não há registro específico de quem encontrou esses dados.,2.36364,4.96484,0.9,0.167,1.8,4.61384,1.0,0.167
O que é a peste bubônica na Morte Negra?,Uma doença bacteriana causada pela bactéria Yersinia pestis,2.3,4.61384,1.0,0.000,2.75,4.37319,1.0,0.333
Como a Morte Negra se espalhou para o Mediterrâneo e Europa?,Por meio de navios mercantes.,2.0,5.02467,1.0,0.000,1.5,3.43523,1.0,0.000
Quem foi um dos pesquisadores sobre a Morte Negra?,Ole Jørgen Benedictow.,2.0,4.61384,1.0,0.000,1.25,2.50045,1.0,0.000
Qual é o tamanho da imagem representativa da Morte Negra?,180,3.09091,4.96484,0.9,0.333,0.0,1.0,1.0,0.000
Quais eventos na história do século XIV estão relacionados à Morte Negra?,Pandemia de peste bubônica,3.61538,5.20226,1.0,0.250,0.75,3.01273,1.0,0.000
