Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem eram os Huguenots?,Protestantes franceses calvinistas,1.4,3.01273,1.0,0.000,1.0,2.50045,1.0,0.000
Em que século o termo Huguenot se tornou comum?,Século XVI,2.1,4.61384,1.0,0.600,0.5,1.85566,1.0,0.000
Qual evento marcou um período de intensa perseguição aos Huguenots?,Edict of Fontainebleau (1685),1.90909,4.82961,1.0,0.500,2.5,3.01273,1.0,0.000
Quem liderou os Huguenots durante as Guerras Religiosas Francesas?,Jeanne d'Albret e Condé,2.3,4.61384,1.0,0.143,0.83333,3.43523,1.0,0.250
Qual edito concedeu autonomia religiosa e militar aos Huguenots?,Edict of Nantes,2.3,4.61384,1.0,0.167,1.0,2.50045,1.0,0.000
Qual rei francês revogou os direitos protestantes com o Edict of Fontainebleau?,Louis XIV,2.0,5.20226,1.0,0.250,0.5,1.85566,1.0,0.000
Qual foi uma consequência da saída de Huguenots da França?,Perda de cérebros (brain drain),1.81818,4.96484,0.9,0.167,1.71429,3.43523,1.0,0.000
Em que região da França os Huguenots estavam mais concentrados?,Sul e oeste,2.27273,4.82961,1.0,0.286,0.66667,2.50045,1.0,0.500
Qual edito pôs fim à perseguição oficial aos protestantes na França?,Edict of Versailles (1787),2.58333,5.02467,1.0,0.500,2.5,3.01273,1.0,0.000
Qual documento revolucionário garantiu direitos iguais aos protestantes?,Declaration of Rights of Man (1789),2.33333,4.37319,1.0,0.333,3.5,3.95066,0.83333,0.000
