Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem liderou o exército britânico durante a Batalha do Monongahela em 1755?,Braddock,2.61538,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
O que causou o início da Guerra Francesa e Indiana?,Disputa pelo controle dos Fogos de Artifício da Confluência entre os rios Allegheny e Monongahela,2.63636,4.96484,0.9,0.500,2.0,5.65316,1.0,0.200
Quais tribos indígenas apoiavam os britânicos durante o conflito?,Iroquois,2.2,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi a consequência do depoimento da população acadiana após a captura do Fort Beauséjour em 1755?,Expulsão e deportação dos Acadianos durante uma década (1755-64),3.72222,6.12437,0.88235,0.111,1.45455,4.61384,1.0,0.200
Quando ocorreu o início das hostilidades entre as colônias britânicas e francesas na América do Norte?,Em 1754,2.47059,5.78178,1.0,0.222,0.5,1.85566,1.0,0.000
Qual a principal causa da derrota dos britânicos em várias campanhas fronteiriças entre 1755-57?,Fatores como má gestão,2.13333,5.51466,1.0,0.429,0.75,3.01273,1.0,0.000
Qual fortaleza foi capturada pelos britânicos no início da Guerra Francesa e Indiana?,Fort Beauséjour,2.64286,5.36491,1.0,0.333,0.5,1.85566,1.0,0.000
Quando os franceses cederam Canadá após a guerra?,Após a vitória britânica no Siege of Quebec em 1759 e o Montreal Campaign de 1760,1.77778,4.37319,1.0,0.250,1.6875,5.78178,1.0,0.111
Quais territórios foram cedidos pela França à Grã-Bretanha após a guerra?,Terras localizadas ao leste do Mississippi,2.75,5.02467,1.0,0.167,2.5,3.79304,1.0,0.250
Quais áreas coloniais britânicas sofreram com a guerra?,Colônias de Pennsylvania e Nova York,1.88889,4.37319,1.0,0.200,1.16667,3.79304,1.0,0.200
